,CD141+,CD1C+,IL7R-CCR7+,IL7R+CCR7-,IL7R+CCR7+
WBP1L,38.104688364748,58.3019011429872,37.5154029030888,32.2369949734104,29.6119223488763
CYP17A1,0,0,0.185642318870407,0,0
BORCS7,0,0,0,0,0
BORCS7-ASMT,0.74205600186274,2.07313551613236,3.88451337564449,0.911602398332572,2.08698422974918
AS3MT,0,0,0,0,0
CNNM2,3.18266443337519,3.31381413600661,6.25735389000673,2.66896676203802,2.53881363069026
NT5C2,45.9414604101263,46.9438209553443,101.553765473643,43.3829742602906,43.3643224832992
RPEL1,0,0,0,0,0
INA,0,0,0.389096187988362,0.150664091832124,0.431155052106956
PCGF6,12.3003899581636,13.5767548230587,25.6197056890695,13.8791726800095,11.7288034496237
TAF5,10.306585656227,10.4706377074939,18.5613347761893,11.2463506406286,8.84517623842402
PDCD11,72.3472769738064,57.5326891319667,104.735764939731,47.0837328673327,38.6856820019375
CALHM2,38.0363390143993,72.6961814322265,24.3708106336137,20.8313466970322,6.72327207218907
CALHM1,0,0,0,0,0
CALHM3,0,0,0,0,0
NEURL1,4.48185271836603,4.15873165144509,2.28069503134722,1.07936958028735,4.35244115844435
SH3PXD2A,5.82379723135953,4.96529069919047,9.14324740386858,6.19053711007862,93.2282670584444
SLK,112.473504511079,75.0960334200624,133.142699031,98.2870636998301,152.819282818477
COL17A1,0.135306257254218,0,1.54538387632501,0.673196239457028,1.17729576728129
SFR1,6.56056134097191,3.19363967604075,5.20351731535761,4.56706764462643,6.15038398833366
CFAP43,0.674158153139961,0.770499976068125,3.23742218718296,0.813133096953664,1.06651459541574
GSTO1,44.6535453752491,69.7823366315367,38.6592718724428,41.5978568081231,55.6071455952905
GSTO2,0.532551026435108,0.557934868266647,1.23550099667941,0.368003992069544,0.807389007842562
ITPRIP,29.9226918485262,36.8130026088778,18.4746342349927,22.7254459539918,22.1073740434628
CFAP58,1.67527299180399,1.34736810409699,8.41538397844475,1.09762272989762,1.47237384444501
SORCS3,0.305542374118824,0.349206474548824,7.47017090234579,1.05568112575814,0.604208003711648
SORCS1,0.309314123618685,0.202009847380512,3.02810867135383,2.00307335498729,2.27190456313334
XPNPEP1,22.6032631504476,18.6888092454755,59.326163369529,18.4430884860084,31.8024535092467
ADD3,123.853733746157,70.2765884413706,108.111604212979,69.7708226059079,95.0928254248826
MXI1,6.35534107086987,9.77577261109715,18.0102465169886,12.3098972873166,42.4843080652788
SMNDC1,46.6539571856008,54.7609838160887,54.5384713119335,49.7849007039163,155.970479387367
DUSP5,284.628845716399,309.813580504022,678.583231072867,374.264900981506,1852.79906054977
SMC3,266.386243344717,194.867464356736,330.687116122223,281.886013472889,310.302517925088
RBM20,0.269717324862304,0.369914136112366,1.80981927895579,1.07355087635049,0.682706186404104
PDCD4,207.845855159966,170.483760544357,251.599846686884,197.897914183348,246.167867955314
BBIP1,6.1067609713666,5.04764444777873,14.2842510992036,6.90255175743015,7.76319365957782
SHOC2,62.8270730680746,46.014595750523,109.494974925005,45.3382746201642,81.5424060945927
ADRA2A,0,0.067183782353118,0,0,0
GPAM,1.23449025595368,0.974808734367073,3.01218290269926,1.93566797998309,0.781182795010875
ACSL5,32.532977720948,24.8277064998571,22.4812585202603,14.0775427022958,11.9212692479254
ZDHHC6,45.2856108073811,49.1391648655008,83.520617946694,46.1728560544985,36.4247794527861
VTI1A,26.6800669461361,25.0466142639988,33.9411918208397,19.5690937297624,22.9470841234567
TCF7L2,30.6880255995997,8.66567064425226,12.9244369803719,13.8754113266392,7.13489282672748
HABP2,0.36118667851126,0,0,0.532453574743881,0.095232565857094
CASP7,31.0746467446715,29.2396084507073,16.0353288697755,34.4951587804417,111.152762329977
PLEKHS1,0.244513084656734,0.512335415408498,0.465446050866493,0.630797809138681,1.6762130371759
DCLRE1A,3.15857750358097,1.7502835819995,0.683244447494782,1.3757269237445,1.81703735655336
NHLRC2,24.4799798743349,21.1631009602897,18.9309180604987,12.7521990669714,27.6179532274847
ADRB1,0,0.176378033587401,0,0.341251791594527,0
CCDC186,58.7636384524826,27.0884173546024,438.107799333552,53.0867717646264,38.9285753315639
TDRD1,0.251305114786088,0.191478892627418,5.56111062858195,0.277851415930133,0.132521116186984
VWA2,0.133379751925243,0,4.76056416006664,0.294938310033077,0.422012109469123
AFAP1L2,0.152111439317749,0.173849207056436,0.760078466378717,1.09316701489458,15.1602874972408
ABLIM1,2.23020241670158,0.968587181306074,4.26655736435805,14.5974593749407,9.34964600698403
TRUB1,6.41906260983736,6.14859408839035,7.33145388814173,3.78513720074108,4.93239104701724
ATRNL1,0.739487811302547,1.1781097502007,8.82987734669559,0.594620131159927,1.77252388711011
GFRA1,0.136480645103914,0,0.974248127239924,0.12574800596962,1.79926375976128
CCDC172,0,0.566355126420771,1.41493504039437,0,0
PNLIPRP3,0,0,0.801085248549531,0.827180426014602,1.18357007082207
C10orf82,0,0,0,0.100953065265366,0
HSPA12A,1.16063000576328,0.860427238230018,1.65699921578244,7.80343603303352,2.58047957447257
ENO4,0.278310089194201,0,0.397335582613906,2.38474495922841,0
SHTN1,161.882351602415,68.6248621549528,51.6726853760324,34.471862214532,110.945987436433
VAX1,0.076068859900696,0,0,0,0.782213443920546
SLC18A2,6.24406395749229,2.80575762084162,35.8864829076895,4.01237651978816,6.7542398708246
PDZD8,39.7911040448301,33.4588290754913,34.6386472551398,27.7859289464842,31.9681006435411
EMX2,0,0.385657978099981,0,0,0
RAB11FIP2,4.96027168046899,3.05888229347254,8.15153044830863,4.37950401675838,3.10497684124925
FAM204A,15.5381460504574,15.0110883847074,17.2025829329289,10.9073609374603,5.93660715773637
PRLHR,0,0,0,0,0
CACUL1,40.2986772638226,57.394586466401,32.2753970667291,29.8410539400005,37.6450126203552
NANOS1,0,0,0.469443533752949,0.121183888650633,0.346791628916499
EIF3A,1878.98381791484,1888.10516556167,1694.46162467674,1407.1212705598,1808.71470621934
SFXN4,4.24258998923665,3.23259012735453,5.38402476826723,6.51493148701276,4.47450312641619
PRDX3,20.2941566795648,19.5126910160355,14.0727960827283,17.6653978366958,17.0208771986183
GRK5,2.45302512615769,3.45055906165615,5.20827481690308,4.10299216598086,14.0301241602441
RGS10,536.291538087435,496.373853301674,139.071896964513,271.392480140013,271.769478428584
TIAL1,47.5904576585526,39.4765693689927,65.2942022100791,40.8034720812324,39.6800113417283
BAG3,365.756801034629,427.368341493042,76.4278681566059,244.904124769078,156.446894350496
INPP5F,27.8318352816165,13.2112356634749,23.6738488667828,12.4000149954155,21.9876948443687
MCMBP,28.2150304574932,29.9827224020643,19.9575703113226,19.1067304678515,21.824637582602
SEC23IP,15.6145863160491,14.2640213742142,15.221230693776,14.5104343620694,15.8483598087585
PLPP4,0.493318275748152,0.281908420069947,3.87363238579674,0.545429334128396,0
WDR11,21.9188520546525,14.6267469682412,29.2918123379234,17.4064156385501,19.6998013672648
FGFR2,0.058814662183439,0.403318084283881,1.04960074087497,0.227596163836973,0.372177925022061
ATE1,23.7847110806844,17.0667948926612,42.7481683338169,19.1909835664359,13.8210256972102
NSMCE4A,28.3094573976287,28.7364135052265,43.0756144055086,23.8867592903185,32.3122806849014
TACC2,0.023364814323139,0.160222839044212,0.883968352256568,0.064582318073338,0.443556136709056
BTBD16,0,0,1.69817198504522,0.202325719330671,0
PLEKHA1,3.34078854836784,3.88114767020755,5.08402689022216,4.5765207204208,8.61008244602103
HTRA1,0.830729360575898,2.37361570672102,7.1160553776815,1.14810302054149,2.6284188176558
DMBT1,0,0,0.311450460396482,0,0
CUZD1,0,0,0,0,0
FAM24B,0,0,0,0,0
C10orf88,12.0721496426583,6.50219594163854,20.7018976306802,9.28179599209909,9.76855622666437
PSTK,2.44683607021538,1.64500336654088,4.77757395616652,2.06876229134512,1.59389241802926
IKZF5,15.7500158157828,9.07689119465183,32.3592546596231,16.8217802109821,11.5759101961209
ACADSB,9.67856149511887,5.14871589269237,15.4759509705932,8.87205557168564,6.79270826337426
BUB3,7.85089289681607,8.30593910674761,10.6026367273889,9.38401312211264,12.6718287937948
GPR26,0,0,0.25096548776758,0,0
CPXM2,0,0,1.2289681973872,0.601106006227117,1.00344040064859
CHST15,5.37426379133629,5.29771903538526,26.2789533604645,8.50444086683681,6.8547831310317
OAT,29.8895835461045,21.0907105180429,8.53450561333505,17.7447658109902,50.2661824802136
NKX1-2,0,0,0,0,0
LHPP,50.0522616217063,50.7664067982753,39.0545485120664,38.8693893676828,64.1000465103018
FAM53B,0,0,0,0,0
ZRANB1,17.8524335639195,17.8846972889528,25.9069695058759,16.2860894347194,22.6636980481167
CTBP2,28.5788051950724,37.6278590043527,32.9338055350993,23.7038276830087,54.1838237855826
EDRF1,0.113754440280384,0.065005364917305,0.121803040633355,0,0
MMP21,0.803023951989729,1.04889323569537,0.327558567845336,1.52202922577257,0
UROS,19.71778592937,14.3546044560906,16.9849447628012,15.2421348167387,10.9045947033861
BCCIP,71.3091951456552,62.2016075105868,79.3766604008166,56.2769573074674,47.9271543746298
DHX32,14.1074594680372,14.9126555191257,28.3404535769365,18.1253710902508,7.76275669044241
FANK1,0.780649931037634,1.71006947192253,2.32190045691194,1.15081721207942,2.2641373680457
ADAM12,0.133961428328162,0.306210870075977,2.10378310607927,7.40561380389848,40.4779163658159
C10orf90,0.251352936882146,0.191515330095092,4.66504486700528,0.555808579306862,1.32546334287115
DOCK1,6.40800263951968,6.11857608114231,23.7398494468526,7.02511575575746,13.6448897537788
FOXI2,0.136862468481575,0,0.195394744076841,3.63167433541506,0
CLRN3,1.14657958621153,0,0.545646607374305,0,0
PTPRE,695.30790479835,390.136224124557,675.833662592982,187.52574153192,89.1820048364429
MKI67,36.1834626035176,19.4493036826191,26.7493375477382,74.6138768824027,33.039944905705
MGMT,19.6191790652736,18.8154254896558,24.4754027269567,18.0649507600974,11.0638180341162
EBF3,0.095238278413417,0.435393925870522,0.543876177110274,0.631791928240874,0.150666447475403
GLRX3,16.4266975243202,12.9376509697865,19.5027788743629,12.2804632384693,18.5140171406018
TCERG1L,0.334946033552853,0.095703029635766,1.07593458068786,0.185163819212474,0.132470708763558
PPP2R2D,33.5210436220521,33.6076563240427,51.66617695406,28.0553983080439,38.3020198321948
BNIP3,6.94536547095567,13.2298430376488,6.43340405584758,14.0782225031507,18.3779537330272
JAKMIP3,0.810201347985431,0.198425287785826,2.35471469680773,0.671839464701726,0.091552443044005
DPYSL4,0.554517079477614,0.316880686287692,3.36459167469093,0,0.657932292202885
STK32C,25.1645578955146,17.7535467762086,12.0642880709211,13.190060781293,5.01313580590152
LRRC27,13.8394817138525,13.3799112622451,16.5550612242631,9.03838599904795,5.16599672259242
PWWP2B,86.6954299875246,81.0521268333509,90.4583689859368,53.8027666721655,75.5385358997176
INPP5A,32.3740118459725,38.018841972736,38.0780648099223,36.8446272096711,20.9560725889597
NKX6-2,0,0,0,0,0
CFAP46,0.041689855232007,0.810009564153256,0.297597240647287,0.760546229685474,8.77176604755977
ADGRA1,0.135410290975004,0,0,0.374285468791014,0.107109178329815
KNDC1,0.027569603074842,0.441132837667375,0.078720712798397,0.548673904368984,0.21807482363143
UTF1,1.90270769708395,3.91431181367649,1.62986575201867,0,0
VENTX,3.10060958524807,10.4582600667825,0,0.66890509200906,0.717826506367696
ADAM8,178.60159874122,208.914928543394,36.3606114129127,96.1370549351164,170.344084399059
TUBGCP2,108.369870081051,119.966737979552,87.342021783554,71.5615581035345,107.144691207962
ZNF511,0,0,0,0,0
